Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
111;22;1,194901;1;1;Odd;Left;Left;1,183552
112;22;0,9390429;1;8;Even;Right;Right;0,9275897
113;22;0,7818167;1;3;Odd;Left;Left;0,7704872
114;22;0,8603646;1;6;Even;Right;Right;0,8493692
115;22;1,59881;1;9;Odd;Left;Left;1,587861
116;22;0,8938099;1;2;Even;Right;Right;0,882756
118;22;0,9815647;1;7;Odd;Left;Left;0,9702471
119;22;0,7821979;1;2;Even;Right;Right;0,770946
120;22;0,838106;1;9;Odd;Left;Left;0,8267179
121;22;0,9599791;1;4;Even;Right;Right;0,9489692
122;22;0,7940614;1;8;Even;Right;Right;0,7830185
123;22;0,7592766;1;6;Even;Right;Right;0,7477449
124;22;0,7929869;1;1;Odd;Left;Left;0,7821011
125;22;0,7484663;1;3;Odd;Left;Left;0,7373666
127;22;0,7152842;1;2;Even;Right;Right;0,7042089
128;22;0,9604508;1;3;Odd;Left;Left;0,9494215
129;22;0,8152355;1;1;Odd;Left;Left;0,7827251
130;22;0,7148894;1;4;Even;Right;Right;0,7036296
131;22;0,7821132;1;6;Even;Right;Right;0,7371976
132;22;1,49689;1;9;Odd;Left;Left;1,440977
133;22;1,074542;1;7;Odd;Left;Left;1,063146
134;22;0,7379476;1;8;Even;Right;Right;0,6936225

